fetched_at,source_router,log_id,time,topics,message,Label
2026-04-13 21:06:20,R-Core-2,*16DB,2026-04-13 21:06:14,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.12%loopback } send hello,BROADCAST_STORM
2026-04-13 21:06:20,R-Core-2,*16DC,2026-04-13 21:06:14,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } send hello,BROADCAST_STORM
2026-04-13 21:06:20,R-Core-2,*16DD,2026-04-13 21:06:14,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } neighbor { router-id: 192.168.100.1 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:20,R-Core-2,*16DE,2026-04-13 21:06:18,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:20,R-Core-2,*16DF,2026-04-13 21:06:19,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.1%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:25,R-Edge,*885,2026-04-13 14:06:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:25,R-Dist-1,*DCD,2026-04-13 21:06:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:25,R-Dist-1,*DCE,2026-04-13 21:06:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.2%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:25,R-Dist-1,*DCF,2026-04-13 21:06:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } send hello,BROADCAST_STORM
2026-04-13 21:06:25,R-Dist-1,*DD0,2026-04-13 21:06:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Dist-2,*1472,2026-04-13 21:06:18,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.2%ether5 } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Dist-2,*1473,2026-04-13 21:06:19,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.2%loopback } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Dist-2,*1474,2026-04-13 21:06:20,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Dist-2,*1475,2026-04-13 21:06:20,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.2%ether5 } neighbor { router-id: 10.255.255.12 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Dist-2,*1476,2026-04-13 21:06:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } neighbor { router-id: 10.255.255.1 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Dist-2,*1477,2026-04-13 21:06:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.1%ether3 } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Dist-3,*DB0,2026-04-13 21:06:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.2%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Dist-3,*DB1,2026-04-13 21:06:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.2%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Dist-3,*DB2,2026-04-13 21:06:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.2%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Dist-3,*DB3,2026-04-13 21:06:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.3%loopback } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-1,*172E,2026-04-13 21:06:20,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-1,*172F,2026-04-13 21:06:22,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.1%ether3 } neighbor { router-id: 10.255.255.1 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-1,*1730,2026-04-13 21:06:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-1,*1731,2026-04-13 21:06:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.1%ether3 } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-1,*1732,2026-04-13 21:06:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 10.255.255.12 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-1,*1733,2026-04-13 21:06:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-1,*1734,2026-04-13 21:06:25,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.11%loopback } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-2,*16E0,2026-04-13 21:06:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.1%ether3 } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-2,*16E1,2026-04-13 21:06:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } neighbor { router-id: 10.255.255.11 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-2,*16E2,2026-04-13 21:06:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.1%ether4 } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-2,*16E3,2026-04-13 21:06:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.1%ether4 } neighbor { router-id: 10.255.255.3 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-2,*16E4,2026-04-13 21:06:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-2,*16E5,2026-04-13 21:06:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.12%loopback } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-2,*16E6,2026-04-13 21:06:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } send hello,BROADCAST_STORM
2026-04-13 21:06:26,R-Core-2,*16E7,2026-04-13 21:06:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } neighbor { router-id: 192.168.100.1 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Edge,*886,2026-04-13 14:06:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Edge,*887,2026-04-13 14:06:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Edge,*888,2026-04-13 14:06:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Dist-1,*DD1,2026-04-13 21:06:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.10.1%ether4 } send hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Dist-1,*DD2,2026-04-13 21:06:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.1%loopback } send hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Dist-1,*DD3,2026-04-13 21:06:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Dist-2,*1478,2026-04-13 21:06:27,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.2%ether4 } send hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Dist-2,*1479,2026-04-13 21:06:27,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.1%ether3 } neighbor { router-id: 10.255.255.3 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Dist-2,*147A,2026-04-13 21:06:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.2%ether4 } neighbor { router-id: 10.255.255.11 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Dist-2,*147B,2026-04-13 21:06:29,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.2%ether5 } send hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Dist-2,*147C,2026-04-13 21:06:29,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.2%loopback } send hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Dist-2,*147D,2026-04-13 21:06:30,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Dist-2,*147E,2026-04-13 21:06:30,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.2%ether5 } neighbor { router-id: 10.255.255.12 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Dist-3,*DB4,2026-04-13 21:06:27,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.2%ether3 } send hello,BROADCAST_STORM
2026-04-13 21:06:32,R-Dist-3,*DB5,2026-04-13 21:06:27,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.30.1%ether4 } send hello,BROADCAST_STORM
2026-04-13 21:06:33,R-Core-1,*1735,2026-04-13 21:06:27,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.1%ether4 } neighbor { router-id: 10.255.255.2 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:33,R-Core-1,*1736,2026-04-13 21:06:27,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:33,R-Core-1,*1737,2026-04-13 21:06:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.1%ether4 } send hello,BROADCAST_STORM
2026-04-13 21:06:33,R-Core-1,*1738,2026-04-13 21:06:30,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } send hello,BROADCAST_STORM
2026-04-13 21:06:33,R-Core-2,*16E8,2026-04-13 21:06:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:33,R-Core-2,*16E9,2026-04-13 21:06:29,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.1%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:33,R-Core-2,*16EA,2026-04-13 21:06:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.1%ether3 } send hello,BROADCAST_STORM
2026-04-13 21:06:33,R-Core-2,*16EB,2026-04-13 21:06:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } neighbor { router-id: 10.255.255.11 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:38,R-Edge,*889,2026-04-13 14:06:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:38,R-Edge,*88A,2026-04-13 14:06:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:38,R-Dist-1,*DD4,2026-04-13 21:06:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.2%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:38,R-Dist-1,*DD5,2026-04-13 21:06:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } send hello,BROADCAST_STORM
2026-04-13 21:06:38,R-Dist-1,*DD6,2026-04-13 21:06:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:38,R-Dist-2,*147F,2026-04-13 21:06:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } neighbor { router-id: 10.255.255.1 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:38,R-Dist-2,*1480,2026-04-13 21:06:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.1%ether3 } send hello,BROADCAST_STORM
2026-04-13 21:06:38,R-Dist-2,*1481,2026-04-13 21:06:37,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.2%ether4 } send hello,BROADCAST_STORM
2026-04-13 21:06:38,R-Dist-2,*1482,2026-04-13 21:06:37,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.1%ether3 } neighbor { router-id: 10.255.255.3 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Dist-3,*DB6,2026-04-13 21:06:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.2%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Dist-3,*DB7,2026-04-13 21:06:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.2%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Dist-3,*DB8,2026-04-13 21:06:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.2%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Dist-3,*DB9,2026-04-13 21:06:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.3%loopback } send hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Dist-3,*DBA,2026-04-13 21:06:37,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.2%ether3 } send hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Dist-3,*DBB,2026-04-13 21:06:37,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.30.1%ether4 } send hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-1,*1739,2026-04-13 21:06:32,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.1%ether3 } neighbor { router-id: 10.255.255.1 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-1,*173A,2026-04-13 21:06:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-1,*173B,2026-04-13 21:06:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.1%ether3 } send hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-1,*173C,2026-04-13 21:06:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 10.255.255.12 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-1,*173D,2026-04-13 21:06:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-1,*173E,2026-04-13 21:06:35,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.11%loopback } send hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-1,*173F,2026-04-13 21:06:37,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.1%ether4 } neighbor { router-id: 10.255.255.2 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-1,*1740,2026-04-13 21:06:37,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-2,*16EC,2026-04-13 21:06:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.1%ether4 } send hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-2,*16ED,2026-04-13 21:06:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.1%ether4 } neighbor { router-id: 10.255.255.3 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-2,*16EE,2026-04-13 21:06:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-2,*16EF,2026-04-13 21:06:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.12%loopback } send hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-2,*16F0,2026-04-13 21:06:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } send hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-2,*16F1,2026-04-13 21:06:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } neighbor { router-id: 192.168.100.1 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:39,R-Core-2,*16F2,2026-04-13 21:06:38,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:44,R-Edge,*88B,2026-04-13 14:06:41,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:45,R-Dist-1,*DD7,2026-04-13 21:06:38,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.10.1%ether4 } send hello,BROADCAST_STORM
2026-04-13 21:06:45,R-Dist-1,*DD8,2026-04-13 21:06:38,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.1%loopback } send hello,BROADCAST_STORM
2026-04-13 21:06:45,R-Dist-1,*DD9,2026-04-13 21:06:41,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:45,R-Dist-1,*DDA,2026-04-13 21:06:43,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.2%ether2 } send hello,BROADCAST_STORM
2026-04-13 21:06:45,R-Dist-1,*DDB,2026-04-13 21:06:44,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } send hello,BROADCAST_STORM
2026-04-13 21:06:45,R-Dist-2,*1483,2026-04-13 21:06:38,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.2%ether4 } neighbor { router-id: 10.255.255.11 state: Full } hello,BROADCAST_STORM
2026-04-13 21:06:45,R-Dist-2,*1484,2026-04-13 21:06:39,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.2%ether5 } send hello,BROADCAST_STORM
2026-04-13 21:06:45,R-Dist-2,*1485,2026-04-13 21:06:39,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.2%loopback } send hello,BROADCAST_STORM
2026-04-13 21:06:45,R-Dist-2,*1486,2026-04-13 21:06:40,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } send hello,BROADCAST_STORM
